Num;Décision;Mention;DICT;QSION;RDACT;MATHS;HGEO;ANGL;SVT;SCPHY;ECM;EPS;DS_EN;LGFAC;Tot;sexe;age;etablissement
600000;AJ;;2;6;9;1;17;9;5;2;11;15;16;;126;F;44;CPL LA DIFFERENCE
600001;ADM;PASS;15;8;10;2;15;10;10;4;13;15;;18;161;M;43;CPL AGOMAYI
600002;AJ;;0;0;0;0;0;0;0;0;0;15;0;;5;M;43;CPL LA FLEUR
600003;ADM;PASS;1;10;10;5;17;10;9;13;10;0;15;19;169;M;33;CPL NOUVELLE JERUSALEM
600004;ADM;PASS;20;9;13;1;19;16;13;3;7;15;15;;183;M;36;CANDIDATS LIBRES - SAVANES
600005;ADM;ABIEN;10;8;10;8;18;8;13;16;15;14;17;;203;M;37;CANDIDATS LIBRES - SAVANES
600006;AJ;;0;2;10;1;9;8;5;2;9;15;14;;99;F;31;CANDIDATS LIBRES - SAVANES
600007;AJ;;8;8;7;6;15;9;9;4;6;13;11;;132;F;32;CPL LA FLEUR
600008;AJ;;0;2;10;2;12;7;3;2;10;0;13;;97;M;34;CPL LA FLEUR
600009;ADM;PASS;9;4;11;5;18;7;11;4;15;0;17;;160;M;43;CANDIDATS LIBRES - SAVANES
600010;AJ;;7;5;11;2;14;9;7;1;7;0;15;;119;F;38;CPL LA FLEUR
600011;AJ;;0;11;10;5;17;4;11;3;14;15;12;;146;M;36;CPL TATCHO
600012;AJ;;15;3;14;2;16;7;12;1;10;12;;11;145;M;44;CEG BAGRÉ
600013;AJ;;0;9;10;2;7;11;8;2;3;15;8;;100;F;24;CANDIDATS LIBRES - SAVANES
600014;AJ;;0;9;10;3;8;12;7;7;7;11;8;;118;F;21;CANDIDATS LIBRES - SAVANES
600015;AJ;;0;3;8;1;15;4;5;1;10;13;11;;95;M;34;CPL NOUVELLE JERUSALEM
600016;AJ;;4;2;12;2;10;6;5;2;7;0;8;;94;F;41;CPL YENDUPAAB
600017;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;F;22;CANDIDATS LIBRES - SAVANES
600018;AJ;;11;3;10;2;9;10;6;2;8;0;;14;112;F;39;CANDIDATS LIBRES - SAVANES
600019;AJ;;8;10;12;4;11;11;6;3;7;0;14;4;130;F;30;CANDIDATS LIBRES - SAVANES
600020;AJ;;0;7;10;1;1;6;1;1;5;0;8;;57;F;35;CANDIDATS LIBRES - SAVANES
600021;ADM;PASS;12;13;12;4;13;8;12;4;12;0;16;;160;F;25;CANDIDATS LIBRES - SAVANES
600022;AJ;;2;6;12;2;9;7;9;2;10;0;15;;115;F;35;CEG YEMBOUR
600023;AJ;;4;2;8;2;13;7;5;1;9;0;16;;101;M;44;CEG KOUNDJOARE
600024;AJ;;0;6;9;1;12;10;13;2;4;15;10;;113;F;22;CANDIDATS LIBRES - SAVANES
600025;AJ;;0;4;9;2;10;6;7;1;3;0;10;;80;M;31;CANDIDATS LIBRES - SAVANES
600026;ADM;PASS;14;9;14;2;16;11;11;1;9;15;18;;161;M;38;CPL LA FLEUR
600027;AJ;;0;6;7;5;13;7;11;5;8;0;13;;121;M;24;CANDIDATS LIBRES - SAVANES
600028;AJ;;0;3;8;1;8;2;8;1;9;15;11;;83;M;43;CANDIDATS LIBRES - SAVANES
600029;ADM;PASS;11;8;10;8;17;10;9;9;7;11;5;;160;F;23;CANDIDATS LIBRES - SAVANES
600030;ADM;PASS;0;7;7;8;14;10;16;10;10;15;0;;162;F;20;CANDIDATS LIBRES - SAVANES
600031;AJ;;0;3;9;1;4;1;2;1;4;10;8;;47;M;31;CANDIDATS LIBRES - SAVANES
600032;AJ;;4;1;7;2;15;10;8;1;4;10;0;13;102;F;25;CANDIDATS LIBRES - SAVANES
600033;AJ;;0;1;5;1;4;2;3;1;2;0;5;;37;M;45;CEG TCHANAGA
600034;AJ;;0;0;0;0;0;0;0;0;0;0;;;0;F;32;CANDIDATS LIBRES - SAVANES
600035;AJ;;1;6;8;3;8;9;6;2;6;0;6;;91;F;24;CANDIDATS LIBRES - SAVANES
600036;AJ;;8;6;10;5;16;8;11;7;5;15;;11;144;M;49;CANDIDATS LIBRES - SAVANES
600037;AJ;;0;2;6;1;5;2;4;1;6;0;7;;52;M;43;CANDIDATS LIBRES - SAVANES
600038;AJ;;0;9;8;2;9;5;12;3;8;15;9;;108;F;22;CANDIDATS LIBRES - SAVANES
600039;AJ;;0;5;7;1;11;6;6;6;4;14;13;;94;M;21;CANDIDATS LIBRES - SAVANES
600040;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;M;32;CANDIDATS LIBRES - SAVANES
600041;ADM;PASS;17;13;15;4;13;12;10;1;11;15;14;;171;M;38;CPL LA FLEUR
600042;AJ;;5;5;7;1;5;4;5;1;2;0;5;;60;F;34;CANDIDATS LIBRES - SAVANES
600053;ADM;ABIEN;0;8;15;6;16;14;18;9;13;10;;16;195;M;16;CPC FRANCO-ARABE 
600054;AJ;;0;7;10;3;10;9;13;3;6;10;;16;120;F;18;CPC FRANCO-ARABE 
600055;ADM;PASS;0;6;10;7;16;10;15;9;15;11;;15;176;M;17;CPC EL SAHABA
600056;ADM;ABIEN;4;7;10;11;18;10;18;10;13;12;13;;196;M;19;CEG NASSABLE I
600057;ADM;PASS;0;11;12;9;14;14;16;4;11;10;9;;171;F;16;CEG NASSABLE I
600058;ADM;PASS;1;9;9;5;14;13;16;6;10;11;13;;160;F;19;CEG NASSABLE I
600059;AJ;;0;9;8;4;17;7;10;4;10;15;;14;138;F;18;CPC FRANCO-ARABE 
600060;ADM;PASS;1;10;11;8;13;10;14;7;9;10;;15;160;M;17;CPC EL SAHABA
600061;ADM;PASS;0;9;10;9;14;14;14;7;7;12;;8;161;F;16;CEG NASSABLE I
600062;ADM;PASS;0;8;10;7;18;13;12;6;9;11;;19;164;F;15;CPC FRANCO-ARABE 
600063;AJ;;0;10;10;5;14;12;11;5;9;10;;19;147;M;17;CPC FRANCO-ARABE 
600064;ADM;PASS;3;13;13;8;18;11;13;11;11;10;16;;191;F;17;CEG NASSABLE I
600065;ADM;PASS;0;12;11;5;16;10;15;8;16;15;10;;179;F;13;CEG NASSABLE I
600066;AJ;;0;3;8;4;2;7;2;2;4;12;;13;66;M;18;CPC EL SAHABA
600067;AJ;;0;9;8;3;12;8;9;3;9;14;11;;118;M;20;CEG NASSABLE I
600068;AJ;;0;7;7;3;14;10;5;5;9;10;;18;118;F;14;CPC FRANCO-ARABE 
600069;ADM;PASS;0;9;9;7;16;12;17;10;16;10;;18;188;M;14;CPC FRANCO-ARABE 
600070;AJ;;0;5;8;2;12;10;9;4;4;10;;17;108;M;15;CPC FRANCO-ARABE 
600071;AJ;;0;4;12;2;12;10;9;4;8;10;;18;123;F;17;CPC EL SAHABA
600072;ADM;ABIEN;0;8;10;12;17;11;16;9;14;14;;15;195;M;20;CPC EL SAHABA
600073;ADM;ABIEN;6;14;13;10;17;10;17;8;12;10;16;;199;F;17;CEG NASSABLE I
600074;ADM;PASS;0;6;10;8;16;10;14;6;11;13;16;;164;M;25;CEG NASSABLE I
600075;ADM;PASS;0;9;10;7;14;11;17;9;11;11;15;;173;M;19;CEG NASSABLE I
600076;ADM;PASS;0;11;9;8;16;13;13;7;8;10;16;;164;F;17;CEG NASSABLE I
600077;AJ;;0;10;9;3;11;8;12;11;10;0;;6;138;F;18;CEG NASSABLE I
600078;AJ;;0;4;8;1;11;10;10;3;9;12;;17;115;F;17;CPC FRANCO-ARABE 
600079;ADM;PASS;0;10;10;7;14;10;17;12;11;12;13;;177;M;17;CEG NASSABLE I
600080;AJ;;0;0;0;0;0;0;0;0;0;0;;0;0;F;15;CPC EL SAHABA
600081;ADM;PASS;10;13;9;6;14;10;14;3;11;10;;13;160;F;16;CPC FRANCO-ARABE 
600082;ADM;PASS;0;11;10;6;15;11;14;5;12;10;14;;161;M;16;CEG NASSABLE I
600083;ADM;PASS;2;10;10;7;14;11;18;9;14;10;12;;180;F;17;CEG NASSABLE I
600084;AJ;;0;2;7;2;4;7;6;2;10;10;;13;81;F;20;CEG NASSABLE I
600085;AJ;;0;8;9;6;14;9;14;8;11;10;11;;151;M;17;CEG NASSABLE I
600086;AJ;;0;2;8;4;6;6;7;3;9;10;;12;90;F;14;CPC EL SAHABA
600087;AJ;;0;7;10;1;13;11;15;5;14;10;12;;147;M;17;CEG NASSABLE I
600088;ADM;PASS;1;6;11;5;16;10;14;8;10;15;7;;160;F;17;CEG NASSABLE I
600089;ADM;PASS;4;9;11;9;14;10;15;5;10;10;;12;163;M;15;CPC EL SAHABA
600090;AJ;;0;6;11;8;9;10;8;5;12;10;;12;134;M;16;CPC EL SAHABA
600091;AJ;;0;2;10;6;9;8;7;3;6;10;;13;103;M;17;CPC EL SAHABA
600092;ADM;PASS;0;9;11;13;16;8;17;9;14;10;;15;190;M;16;CPC EL SAHABA
600093;ADM;PASS;0;5;12;6;14;10;16;10;11;10;;18;168;M;15;CPC FRANCO-ARABE 
600094;ADM;PASS;0;11;13;6;14;11;15;8;15;10;16;;180;M;17;CEG NASSABLE I
600095;ADM;PASS;1;9;11;8;13;7;16;7;11;10;14;;160;M;16;CEG NASSABLE I
600096;ADM;PASS;5;9;11;7;11;10;15;11;9;10;9;;162;M;14;CEG NASSABLE I
600097;AJ;;0;7;7;2;10;10;11;7;14;13;11;;133;F;20;CEG NASSABLE I
600098;AJ;;0;14;11;3;11;12;14;5;8;12;8;;144;F;17;CEG NASSABLE I
600099;AJ;;0;5;8;3;14;7;10;4;8;12;;12;117;F;16;CPC FRANCO-ARABE 
600100;ADM;PASS;1;10;9;10;14;8;17;7;13;10;13;;170;M;15;CEG NASSABLE I
600101;ADM;ABIEN;0;10;12;15;15;11;19;17;14;10;11;;217;M;16;CEG NASSABLE I
600102;ADM;ABIEN;0;8;10;9;18;12;17;12;13;11;12;;193;M;19;CEG NASSABLE I
600103;AJ;;1;5;11;3;13;11;16;4;12;10;15;;151;M;16;CEG NASSABLE I
600104;ADM;PASS;1;9;13;5;14;8;16;5;13;0;15;;163;M;22;CEG NASSABLE I
600105;ADM;PASS;0;3;9;8;14;11;14;8;13;14;9;;161;F;18;CEG NASSABLE I
600106;AJ;;0;5;7;6;11;10;13;6;8;10;12;;129;F;19;CEG NASSABLE I
600107;AJ;;0;4;7;4;13;9;13;4;13;10;13;;133;M;20;CEG NASSABLE I
600108;ADM;PASS;0;4;10;5;17;9;16;5;17;10;;14;166;M;16;CEG NASSABLE I
600109;AJ;;0;3;11;2;11;8;9;6;12;12;6;;123;F;18;CEG NASSABLE I
600110;ADM;PASS;0;8;9;4;17;14;15;4;14;14;15;;171;F;18;CEG NASSABLE I
600111;ADM;BIEN;0;16;12;14;16;14;19;17;17;12;16;;241;M;16;CEG NASSABLE I
600112;AJ;;0;7;9;6;14;11;13;7;9;10;9;;145;F;21;CEG NASSABLE I
600113;ADM;PASS;0;4;8;5;18;9;17;7;13;10;12;;160;F;19;CEG NASSABLE I
600114;AJ;;0;9;9;5;7;9;11;4;6;10;9;;111;F;16;CEG NASSABLE I
600115;ADM;PASS;0;4;7;7;18;10;17;13;11;10;14;;174;M;20;CEG NASSABLE I
600116;ADM;PASS;8;14;11;2;16;12;14;6;16;12;13;;181;F;18;CEG NASSABLE I
600117;ADM;PASS;0;7;8;5;14;10;17;11;15;10;11;;168;M;23;CEG NASSABLE I
600118;AJ;;0;8;12;6;12;8;11;4;14;10;13;;145;F;21;CEG NASSABLE I
600119;ADM;ABIEN;0;11;10;11;16;12;19;13;17;10;16;;212;M;15;CEG NASSABLE I
600120;ADM;PASS;0;12;8;7;15;14;18;11;13;12;;17;191;M;17;CEG NASSABLE I
600121;AJ;;0;9;9;4;15;10;12;7;11;12;14;;151;M;17;CEG NASSABLE I
600122;ADM;PASS;1;9;8;7;16;6;16;6;15;10;;12;160;M;15;CPC EL SAHABA
600123;AJ;;0;8;10;4;16;10;14;5;8;10;11;;143;M;19;CEG NASSABLE I
600124;AJ;;0;1;9;5;12;9;13;9;8;10;;11;132;F;22;CPC EL SAHABA
600125;AJ;;0;7;9;3;11;8;13;5;9;10;7;;123;F;22;CEG NASSABLE I
600126;AJ;;0;12;10;4;10;10;16;4;11;11;11;;144;F;16;CEG NASSABLE I
600127;AJ;;0;6;9;3;13;11;16;4;13;15;12;;151;F;21;CEG NASSABLE I
600128;ADM;PASS;0;6;9;8;18;10;16;9;12;12;14;;176;M;17;CEG NASSABLE I
600129;ADM;PASS;0;7;10;4;17;11;18;6;12;14;13;;170;M;14;CEG NASSABLE I
600130;AJ;;0;2;10;3;12;10;15;2;11;10;9;;128;M;20;CEG NASSABLE I
600131;ADM;ABIEN;4;13;11;3;18;10;18;11;14;13;14;;194;M;14;CEG NASSABLE I
600132;ADM;PASS;0;3;11;3;15;10;17;6;13;14;15;;162;F;22;CEG NASSABLE I
600133;AJ;;0;6;10;6;11;11;11;4;5;14;10;;126;M;20;CEG NASSABLE I
600134;ADM;PASS;1;5;8;6;17;10;15;5;16;10;;11;161;M;18;CPC EL SAHABA
600135;AJ;;0;11;8;3;11;5;14;2;10;10;;14;121;M;18;CPC EL SAHABA
600136;ADM;PASS;0;7;10;4;16;10;16;5;12;15;12;;160;M;20;CEG NASSABLE I
600137;ADM;PASS;0;11;9;10;16;7;18;15;8;10;11;;178;M;14;CEG NASSABLE I
600138;ADM;PASS;0;8;10;5;15;12;16;11;12;10;14;;174;M;15;CEG NASSABLE I
600139;ADM;BIEN;16;17;12;12;17;15;20;16;15;10;15;;252;M;14;CEG NASSABLE I
600140;AJ;;0;4;7;8;13;11;16;7;9;0;0;13;149;F;22;CPC EL SAHABA
600141;AJ;;0;6;11;3;15;9;11;7;13;13;14;;151;M;19;CEG NASSABLE I
600142;AJ;;0;8;9;3;9;11;15;8;11;15;13;;148;F;14;CEG NASSABLE I
600143;AJ;;0;7;9;5;11;10;12;5;8;10;13;;130;F;20;CPC FRANCO-ARABE 
600144;ADM;PASS;0;7;10;6;17;10;17;10;11;10;16;;174;F;22;CEG NASSABLE I
600145;ADM;PASS;4;9;9;5;16;10;16;6;9;10;15;;160;M;18;CEG NASSABLE I
600146;AJ;;0;4;10;2;16;8;16;5;11;10;14;;144;F;19;CEG NASSABLE I
600147;ADM;PASS;5;8;12;3;16;9;13;5;13;10;;16;160;F;17;CPC FRANCO-ARABE 
600148;AJ;;4;10;9;5;13;4;8;4;6;10;;13;115;F;15;CPC EL SAHABA
600149;ADM;PASS;1;10;10;6;11;12;14;10;10;11;13;;161;M;19;CEG NASSABLE I
600150;ADM;BIEN;14;14;14;11;17;12;19;18;16;10;18;;247;M;14;CEG NASSABLE I
600151;ADM;PASS;6;9;8;7;12;11;14;8;12;10;16;;164;M;15;CEG NASSABLE I
600152;ADM;PASS;1;9;11;6;18;12;14;8;12;10;17;;177;M;17;CEG NASSABLE I
600153;ADM;PASS;1;11;9;11;13;8;15;8;12;15;11;;170;F;16;CEG NASSABLE I
600154;AJ;;0;4;8;4;9;7;11;7;6;14;4;;112;F;17;CEG NASSABLE I
600155;AJ;;0;3;9;8;11;13;10;7;4;11;11;;129;F;22;CEG NASSABLE I
600156;ADM;PASS;0;7;9;7;17;10;17;8;11;10;17;;170;M;17;CEG NASSABLE I
600157;ADM;PASS;0;8;10;11;14;12;16;14;10;10;12;;184;M;16;CEG NASSABLE I
600158;ADM;PASS;0;9;9;4;17;11;14;9;11;10;16;;164;M;18;CEG NASSABLE I
600159;AJ;;0;3;8;10;9;8;11;8;2;11;;12;118;M;20;CPC EL SAHABA
600160;ADM;PASS;8;9;11;3;16;12;17;5;12;10;;19;174;F;15;CPC FRANCO-ARABE 
600161;ADM;ABIEN;3;12;12;10;18;14;17;11;14;10;13;;210;M;15;CEG NASSABLE I
600162;AJ;;0;9;8;8;13;10;13;4;8;10;11;;138;M;19;CEG NASSABLE I
600163;AJ;;0;5;9;4;14;11;12;7;8;10;14;;139;M;17;CEG NASSABLE I
600164;AJ;;1;3;10;7;10;10;12;4;5;12;7;;122;M;19;CEG NASSABLE I
600165;AJ;;0;5;10;4;15;8;13;2;5;13;;18;127;M;20;CPC FRANCO-ARABE 
600166;ADM;ABIEN;4;12;11;15;17;11;18;11;10;11;15;;208;M;15;CEG NASSABLE I
600167;ADM;PASS;0;7;9;8;15;11;15;16;15;10;;19;190;F;19;CPC FRANCO-ARABE 
600168;AJ;;0;5;9;5;8;10;12;9;7;12;7;;127;F;20;CEG NASSABLE I
600169;ADM;PASS;0;10;9;5;16;12;16;13;9;10;17;;175;M;16;CEG NASSABLE I
600170;AJ;;0;9;7;5;16;11;12;10;9;11;6;;150;M;19;CEG NASSABLE I
600171;ADM;PASS;8;9;10;10;17;11;14;7;13;10;;15;186;M;15;CPC EL SAHABA
600172;AJ;;0;6;9;5;5;4;5;5;7;10;;9;86;F;15;CPC EL SAHABA
600173;AJ;;0;5;9;3;15;8;12;4;10;10;16;;132;F;23;CEG NASSABLE I
600174;ADM;PASS;1;8;9;6;17;7;17;4;14;10;;13;160;M;17;CPC EL SAHABA
600175;AJ;;0;11;9;8;14;9;8;3;9;10;;7;131;F;13;CPC EL SAHABA
600176;ADM;PASS;0;7;8;7;17;11;17;7;12;12;12;;169;M;18;CEG NASSABLE I
600177;ADM;ABIEN;10;12;13;12;15;15;18;10;13;10;17;;219;F;13;CEG NASSABLE I
600178;AJ;;0;7;10;5;10;10;11;4;7;10;12;;123;F;22;CEG NASSABLE I
600179;AJ;;0;8;10;4;12;10;13;9;10;10;12;;146;M;16;CEG NASSABLE I
600180;AJ;;0;1;10;7;8;8;13;6;5;12;13;;120;F;17;CEG NASSABLE I
600181;AJ;;0;6;9;4;18;10;15;5;9;10;12;;148;F;19;CEG NASSABLE I
600182;AJ;;0;8;9;5;10;7;13;4;5;10;11;;115;F;20;CEG NASSABLE I
600183;ADM;PASS;3;8;12;4;14;13;10;10;9;10;;19;160;M;16;CPC FRANCO-ARABE 
600184;AJ;;0;3;10;6;17;10;4;7;6;15;;18;133;M;19;CPC FRANCO-ARABE 
600185;ADM;PASS;0;7;12;6;18;9;14;6;9;10;;18;160;M;14;CPC EL SAHABA
600186;ADM;PASS;1;5;9;9;17;8;13;7;12;10;;19;161;M;17;CPC EL SAHABA
600187;AJ;;0;2;9;4;9;11;11;6;6;10;;17;119;M;17;CPC FRANCO-ARABE 
600188;ADM;PASS;11;12;12;6;14;10;17;10;13;10;11;;188;F;22;CPC FRANCO-ARABE 
600189;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;F;22;CEG NASSABLE I
600190;AJ;;0;1;9;2;2;4;3;1;3;15;2;;54;M;23;CEG NASSABLE I
600191;AJ;;0;5;10;5;14;7;13;5;12;11;15;;143;M;18;CEG NASSABLE I
600192;ADM;PASS;0;7;11;7;14;10;19;10;7;12;18;;170;M;19;CEG NASSABLE I
600193;ADM;PASS;7;9;10;9;14;9;14;6;9;10;0;18;163;M;16;CEG NASSABLE I
600194;AJ;;0;8;11;3;13;7;13;7;11;10;;19;143;F;17;CPC FRANCO-ARABE 
600195;ADM;PASS;0;9;9;9;15;10;16;11;14;15;14;;186;M;16;CEG NASSABLE I
600196;AJ;;0;12;11;5;16;9;10;6;9;10;11;;145;M;18;CEG NASSABLE I
600197;ADM;PASS;1;6;9;6;15;9;13;8;13;14;14;;161;M;19;CEG NASSABLE I
600198;ADM;PASS;5;11;11;4;13;12;14;11;15;11;11;;178;M;16;CEG NASSABLE I
600199;ADM;PASS;0;5;9;7;15;8;16;6;16;0;16;;164;M;22;CEG NASSABLE I
600200;AJ;;0;7;7;8;11;9;13;5;8;10;7;;129;M;19;CEG NASSABLE I
600201;ADM;BIEN;12;17;13;10;18;13;17;13;12;11;;13;225;F;12;CPC EL SAHABA
600202;ADM;ABIEN;6;12;9;7;18;11;18;10;15;10;13;;197;M;16;CEG NASSABLE I
600203;ADM;PASS;0;7;7;8;16;8;16;12;13;11;16;;173;M;21;CEG NASSABLE I
600204;ADM;PASS;9;10;12;9;12;11;14;8;12;10;;12;177;F;14;CEG NASSABLE I
600205;AJ;;0;3;7;7;8;10;6;3;7;11;;12;102;F;17;CPC EL SAHABA
600206;ADM;PASS;0;10;10;4;18;8;16;8;11;11;;19;166;M;17;CEG NASSABLE I
600207;ADM;ABIEN;0;13;6;15;13;9;15;15;14;15;15;;197;M;21;CEG NASSABLE I
600208;AJ;;0;12;6;8;12;7;7;5;8;15;9;;123;F;23;CPC EL SAHABA
600209;ADM;PASS;4;7;10;6;16;10;16;7;14;14;16;;178;F;18;CEG NASSABLE I
600210;AJ;;0;7;12;8;10;10;11;3;11;10;9;;137;F;18;CEG NASSABLE I
600211;AJ;;0;5;9;4;16;9;11;4;8;10;;18;132;M;15;CPC FRANCO-ARABE 
600212;AJ;;0;3;7;3;8;8;10;4;6;10;12;;97;F;19;CPC FRANCO-ARABE 
600213;ADM;PASS;0;9;7;8;12;11;13;13;12;10;17;;166;M;16;CEG NASSABLE I
600214;ADM;PASS;0;7;11;7;14;11;18;8;12;11;11;;171;F;18;CEG NASSABLE I
600215;AJ;;0;8;8;5;12;10;8;7;9;15;8;;131;F;19;CEG NASSABLE I
600216;AJ;;4;5;11;2;6;10;9;3;5;13;11;;105;F;21;CEG NASSABLE I
600217;ADM;ABIEN;0;14;11;9;18;12;18;10;14;12;18;;205;M;15;CEG NASSABLE I
600218;AJ;;0;4;10;8;14;9;15;7;9;11;12;;151;M;20;CEG NASSABLE I
600219;ADM;PASS;0;7;12;5;12;16;17;8;7;10;15;;166;M;18;CEG NASSABLE I
600220;ADM;ABIEN;0;14;11;7;16;12;17;11;18;10;15;;203;M;20;CEG NASSABLE I
600221;ADM;PASS;0;10;11;4;16;10;18;11;13;12;15;;183;F;16;CEG NASSABLE I
600222;ADM;PASS;0;9;13;3;18;12;16;9;14;12;18;;186;M;18;CEG NASSABLE I
600223;ADM;PASS;0;9;11;6;17;12;17;10;14;0;18;;188;M;18;CEG NASSABLE I
600224;AJ;;0;5;9;8;10;10;13;6;8;11;7;;134;F;18;CEG NASSABLE I
600225;ADM;PASS;0;5;10;9;16;6;15;8;16;10;;12;167;M;17;CPC EL SAHABA
600226;ADM;PASS;0;13;10;4;16;12;16;10;14;10;12;;179;F;14;CEG NASSABLE I
600227;AJ;;0;2;7;4;8;7;6;6;10;Inap.;;17;103;M;20;CPC EL SAHABA
600228;ADM;PASS;0;11;11;5;13;11;15;10;11;13;13;;169;M;20;CEG NASSABLE I
600229;ADM;PASS;0;7;10;6;13;10;15;12;9;10;15;;162;M;15;CEG NASSABLE I
600230;AJ;;0;11;9;3;12;10;10;6;8;15;10;;132;F;17;CEG NASSABLE I
600231;ADM;PASS;2;11;11;6;13;10;11;7;12;12;15;;160;M;20;CEG NASSABLE I
600232;AJ;;0;6;10;4;13;9;10;4;12;11;7;;131;M;24;CEG NASSABLE I
600233;ADM;PASS;2;12;10;3;14;15;16;10;14;15;15;;188;F;15;CEG NASSABLE I
600234;AJ;;0;10;11;3;6;11;10;4;6;10;12;;114;F;18;CEG NASSABLE I
600235;ADM;PASS;7;12;12;4;14;14;17;6;14;10;16;;186;F;15;CEG NASSABLE I
600236;ADM;PASS;0;9;11;5;17;8;19;14;14;10;12;;187;M;18;CEG NASSABLE I
600237;AJ;;0;12;8;8;13;11;13;6;8;10;;18;151;F;13;CPC FRANCO-ARABE 
600238;AJ;;0;11;9;4;13;9;11;5;11;10;12;;137;M;20;CEG NASSABLE I
600239;ADM;PASS;0;7;10;6;13;7;18;10;11;15;14;;166;M;22;CEG NASSABLE I
600250;ADM;PASS;0;8;9;6;17;11;16;10;14;10;;14;178;F;15;CEG NASSABLE I
600251;ADM;PASS;6;10;10;5;15;11;17;7;9;10;;15;169;F;19;CEG NASSABLE I
600252;ADM;PASS;6;5;11;10;15;10;16;7;10;13;11;;173;F;21;CEG NASSABLE I
600253;ADM;PASS;6;8;9;7;14;14;16;7;10;10;14;;172;F;18;CEG NASSABLE I
600254;ADM;ABIEN;8;10;12;7;18;11;19;8;16;10;15;;205;M;18;CEG NASSABLE I
600255;ADM;BIEN;14;14;15;8;16;17;20;4;17;10;15;;227;F;13;CEG NASSABLE I
600256;ADM;PASS;2;11;15;3;16;11;16;5;13;10;14;;175;F;17;CEG NASSABLE I
600257;ADM;PASS;0;14;11;3;14;11;16;3;15;12;15;;167;F;16;CEG NASSABLE I
600258;ADM;PASS;4;10;12;12;14;10;16;8;13;10;;16;189;M;17;CPC EL SAHABA
600259;ADM;PASS;0;5;7;8;18;10;15;11;13;15;15;;179;M;16;CEG NASSABLE I
600260;AJ;;0;10;9;3;16;10;14;6;10;10;15;;151;M;16;CEG NASSABLE I
600261;ADM;PASS;0;10;10;8;18;10;16;11;8;10;14;;176;M;20;CEG NASSABLE I
600262;ADM;PASS;4;7;8;4;15;8;16;9;13;11;15;;163;M;18;CEG NASSABLE I
600263;ADM;PASS;0;11;13;5;16;8;17;6;16;14;15;;182;M;19;CEG NASSABLE I
600264;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;M;19;CEG NASSABLE I
600265;AJ;;0;7;8;3;12;8;12;4;10;13;;15;129;M;16;CPC FRANCO-ARABE 
600266;AJ;;0;9;10;4;4;5;7;3;8;12;10;;93;F;23;CEG NASSABLE I
600267;ADM;PASS;0;11;10;6;16;9;16;6;15;0;15;;172;F;21;CEG NASSABLE I
600268;AJ;;2;10;8;9;12;8;14;7;10;11;6;;149;F;19;CEG NASSABLE I
600269;AJ;;0;7;11;4;12;11;9;4;9;12;15;;134;F;19;CEG NASSABLE I
600270;AJ;;0;6;8;7;12;8;15;2;9;15;13;;136;M;22;CEG NASSABLE I
600271;ADM;PASS;10;6;8;4;12;11;18;7;10;10;15;;161;M;21;CEG NASSABLE I
600272;ADM;PASS;1;10;8;7;15;9;14;9;8;14;15;;160;F;23;CEG NASSABLE I
600273;AJ;;2;6;7;3;10;7;9;7;11;12;14;;122;M;23;CEG NASSABLE I
600274;AJ;;0;5;8;5;7;10;11;3;9;11;9;;112;F;19;CEG NASSABLE I
600275;AJ;;0;7;10;7;10;10;14;3;12;10;11;;140;F;18;CEG NASSABLE I
600276;ADM;PASS;0;6;7;8;13;12;16;9;14;15;13;;172;F;19;CEG NASSABLE I
600277;AJ;;0;5;8;9;9;11;15;7;8;10;11;;140;F;18;CEG NASSABLE I
600278;AJ;;0;8;12;4;12;11;13;7;7;10;15;;145;F;15;CEG NASSABLE I
600279;ADM;PASS;12;10;11;9;11;13;13;8;11;12;;11;177;F;17;CEG NASSABLE I
600280;AJ;;0;13;7;7;12;10;16;3;10;10;13;;146;F;19;CEG NASSABLE I
600281;ADM;PASS;0;11;8;8;14;10;16;9;12;10;13;;168;F;15;CEG NASSABLE I
600282;ADM;PASS;9;13;14;7;15;11;14;6;8;10;15;;177;F;15;CEG NASSABLE I
600283;ADM;ABIEN;0;13;7;3;18;12;18;11;18;10;15;;192;M;15;CEG NASSABLE I
600284;ADM;PASS;0;14;8;6;16;11;17;9;15;10;;11;179;F;16;CEG NASSABLE I
600285;ADM;PASS;0;6;11;9;14;9;16;9;15;10;14;;176;M;21;CEG NASSABLE I
600286;ADM;ABIEN;0;8;11;12;16;9;17;13;16;10;14;;200;M;17;CEG NASSABLE I
600287;AJ;;0;8;7;6;7;7;5;6;11;10;;15;111;F;18;CPC EL SAHABA
600288;ADM;PASS;0;11;10;9;15;10;18;8;11;12;15;;180;M;15;CEG NASSABLE I
600289;ADM;PASS;5;12;9;5;14;8;18;8;10;10;14;;165;F;18;CEG NASSABLE I
600290;ADM;PASS;4;10;11;8;13;11;13;7;15;11;15;;176;M;16;CEG NASSABLE I
600291;AJ;;0;7;7;2;6;5;9;6;10;13;;11;101;F;14;CPC EL SAHABA
